,name,lat,long
656,Rodez,44.35258,2.5733800000000002
657,Rivière,43.67958,-1.15164
658,Rieux,47.59809,-2.10857
659,Reynès,42.47702,2.7068
660,Réding,48.75177,7.10747
661,Raon-aux-Bois,48.05686,6.52098
662,Rannée,47.92401,-1.24103
663,Quissac,43.91073,4.00102
664,Quinssaines,46.32721,2.5104
665,Quetigny,47.31667,5.11667
666,Quessoy,48.42141,-2.6587300000000003
667,Quesnoy-sur-Deûle,50.71359,2.99996
668,Puygouzon,43.89882,2.1697
669,Puget-Ville,43.28958,6.13612
670,Pont-Remy,50.05,1.91667
671,Ponthierry,48.53366,2.54419
672,Pont-de-Veyle,46.26166,4.88612
673,Pont-de-Larn,43.50447,2.40582
674,Pontailler-sur-Saône,47.30455,5.41479
675,Pontacq,43.18564,-0.11463000000000001
676,Plouguin,48.52425,-4.60134
677,Plougourvest,48.55484,-4.08609
678,Plouëc-du-Trieux,48.68333,-3.2
679,Pezens,43.25446,2.26868
680,Petit-Réderching,49.05494,7.3064
681,Peri,42.00345,8.92066
682,Pennautier,43.24577,2.31882
683,Oullins,45.71404,4.80755
684,Ossun,43.18393,-0.02662
685,Ossé,48.05542,-1.45029
686,Olonzac,43.28383,2.7303
687,Oeyreluy,43.67159,-1.08042
688,Obernai,48.46313,7.481
689,Oberhoffen-sur-Moder,48.78366,7.86347
690,Noyers-sur-Cher,47.27701,1.4032
691,Noves,43.87736,4.90248
692,Nortkerque,50.87519,2.02464
693,Nomexy,48.30741,6.38572
694,Noiseau,48.77589,2.54892
695,Niort,46.32313,-0.45877
696,Niederbronn-les-Bains,48.95165,7.64271
697,Neydens,46.12162,6.10436
698,Nesles-la-Montagne,49.01964,3.42607
699,Nesle,49.75888,2.91133
700,Mouleydier,44.85537,0.59513
701,Mortagne-sur-Sèvre,46.99209,-0.95291
702,Mornas,44.20242,4.72763
703,Morainvilliers,48.92902,1.93621
704,Montfaucon,47.23562,6.08162
705,Montebourg,49.48774,-1.38036
706,Montbonnot-Saint-Martin,45.22537,5.8017
707,Monein,43.32049,-0.5797500000000001
708,Mondelange,49.26145,6.16503
709,Monchy-Saint-Éloi,49.29042,2.46739
710,Miribel-les-Échelles,45.43155,5.7081
711,Mirebeau-sur-Bèze,47.39828,5.32093
712,Milizac,48.46698,-4.56675
713,Milhaud,43.78986,4.30737
714,Meyzieu,45.76637,5.00277
715,Meslay-du-Maine,47.9514,-0.55583
716,Meillonnas,46.24367,5.35019
717,Mazamet,43.49275,2.3736
718,Mathay,47.43905,6.78487
719,Massay,47.15324,1.9933400000000001
720,Marzan,47.54104,-2.32416
721,Martignas-sur-Jalle,44.84513,-0.7829600000000001
722,Maroilles,50.13508,3.76132
723,Marigny-le-Châtel,48.40291,3.73588
724,Marguerittes,43.8596,4.44517
725,Maretz,50.0453,3.41808
726,Malaunay,49.5271,1.04292
727,Maillezais,46.37229,-0.73914
728,Magny-Vernois,47.66997,6.47545
729,Lusigny-sur-Barse,48.25451,4.26891
730,Lurcy-Lévis,46.72981,2.9382900000000003
731,Luray,48.72035,1.39889
732,Lorgies,50.5688,2.79034
733,Livry-sur-Seine,48.51771,2.6787900000000002
734,Limay,48.99553,1.7408100000000002
735,L'Île-Rousse,42.63371,8.93764
736,Lieu-Saint-Amand,50.27318,3.34624
737,Lewarde,50.34173,3.16782
738,Viviers-du-Lac,45.65,5.9
739,Lévis-Saint-Nom,48.71667,1.9500000000000002
740,Leudeville,48.56591,2.32676
741,Le Trait,49.46895,0.8163400000000001
742,Le Teich,44.63389,-1.02437
743,Lestrem,50.61987,2.6864600000000003
744,Les Herbiers,46.87095,-1.0156
745,Le Russey,47.16055,6.72912
746,Le Pré-Saint-Gervais,48.88549,2.40422
747,Le Plessis-Pâté,48.61078,2.32318
748,Le Plessis-Bouchard,49.0,2.23333
749,Le Plessis-Belleville,49.09501,2.7561400000000003
750,Le Pin,46.86281,-0.6551
751,Le Monêtier-les-Bains,44.97604,6.50898
752,Le Mesnil-Saint-Denis,48.74485,1.95594
753,Le Gâvre,47.52061,-1.74815
754,Le Bourgneuf-la-Forêt,48.16418,-0.9706400000000001
755,Le Boupère,46.7957,-0.9264100000000001
756,Le Beausset,43.19822,5.80267
757,La Ville-aux-Dames,47.39551,0.7683700000000001
758,Laventie,50.62818,2.77076
759,Lavelanet,42.93267,1.84844
760,Lassigny,49.58828,2.84289
761,La Salvetat-Saint-Gilles,43.57622,1.27192
762,Laroque,43.92249,3.72436
763,La Roche-de-Glun,45.01336,4.84488
764,Laneuveville-devant-Nancy,48.65659,6.22658
765,Landéda,48.58717,-4.57224
766,La Mailleraye-sur-Seine,49.48308,0.7703
767,Laiz,46.25054,4.88955
768,Lagord,46.18915,-1.15387
769,La Gaubretière,46.94275,-1.06482
770,La Fresnais,48.59555,-1.84333
771,Lacroix-Saint-Ouen,49.35685,2.78803
772,La Chartre-sur-le-Loir,47.72944,0.5738300000000001
773,La Chapelle-Heulin,47.1768,-1.3407
774,La Boissière-de-Montaigu,46.95078,-1.19177
775,Killem,50.95779,2.56068
776,Juvigné,48.22992,-1.03522
777,Jurançon,43.2883,-0.38694
778,Jouy-en-Josas,48.75909,2.16966
779,Joué-lès-Tours,47.34907,0.66513
780,Jonage,45.79638,5.04664
781,Javené,48.3196,-1.21646
782,Jaujac,44.63695,4.25638
783,Jarnac,45.6816,-0.17329000000000003
784,Isbergues,50.62328,2.45902
785,Hochstatt,47.70389,7.2765
786,Hem,50.65256,3.18681
787,Hégenheim,47.56299,7.5240100000000005
788,Hauville,49.39645,0.7723200000000001
789,Hauterives,45.25565,5.01904
790,Haubourdin,50.60826,2.9914300000000003
791,Guégon,47.93788,-2.5649100000000002
792,Gournay-en-Bray,49.48285,1.72471
793,Gémenos,43.29751,5.62843
794,Gasville-Oisème,48.46973,1.53843
795,Garlin,43.56079,-0.27182
796,Garat,45.62642,0.26265
797,Frontonas,45.64487,5.19701
798,Fronsac,44.92402,-0.27226
799,Frelinghien,50.71667,2.93333
800,Fourques,43.6945,4.60932
801,Fouras,45.98839,-1.09336
802,Fouillard,48.1582,-1.57915
803,Fontoy,49.35597,5.9925
804,Fontenay-le-Fleury,48.81253,2.04863
805,Florac,44.32626,3.59276
806,Flaviac,44.74777,4.67434
807,Figanières,43.56882,6.49722
808,Fégréac,47.58464,-2.04458
809,Fayl-Billot,47.78199,5.59917
810,Euville,48.7503,5.62603
811,Eulmont,48.75026,6.22731
812,Esnandes,46.24992,-1.1159
813,Esbly,48.9052,2.81235
814,Ercé-en-Lamée,47.83003,-1.56027
815,Épieds-en-Beauce,47.95066,1.61732
816,Ennezat,45.89772,3.22348
817,Écouen,49.02062,2.38309
818,Échillais,45.89891,-0.9527500000000001
819,Duras,44.6764,0.18158000000000002
820,Doullens,50.15724,2.34019
821,Dinéault,48.21931,-4.16547
822,Déville-lès-Rouen,49.46942,1.05214
823,Cuzieu,45.60764,4.25761
824,Cublize,46.0181,4.3773800000000005
825,Crossac,47.41235,-2.16758
826,Creuzier-le-Vieux,46.16253,3.43311
827,Cranves-Sales,46.18799,6.29903
828,Cousance,46.53324,5.39214
829,Corcieux,48.17236,6.88148
830,Contrexéville,48.18424,5.89572
831,Congrier,47.81033,-1.1167
832,Condé-sur-Vire,49.05,-1.03333
833,Comps,43.85304,4.60567
834,Compiègne,49.41794,2.82606
835,Colomiers,43.61058,1.33467
836,Cléguer,47.85389,-3.38437
837,Chocques,50.54084,2.57193
838,Chèvremont,47.62912,6.92056
839,Cheval-Blanc,43.80189,5.06229
840,Chenôve,47.29323,5.00457
841,Chavagnes-en-Paillers,46.8925,-1.25193
842,Chaunay,46.20727,0.16412000000000002
843,Châtillon,45.80091,5.84352
844,Châtelaillon-Plage,46.07287,-1.08845
845,Château-Thierry,49.04636,3.40304
846,Châteaurenard,43.88169,4.85493
847,Châteauneuf-en-Thymerais,48.58112,1.24085
848,Charny,47.88661,3.09583
849,Changé,48.09924,-0.78966
850,Champlan,48.70823,2.27975
851,Champeix,45.58863,3.12878
852,Champagnole,46.74452,5.91354
853,Chabeuil,44.89843,5.01438
854,Cepoy,48.04795,2.73782
855,Cavan,48.67216,-3.3461600000000002
856,Castres-Gironde,44.69675,-0.44487000000000004
857,Cast,48.15819,-4.1392
858,Cambronne-lès-Ribécourt,49.50711,2.89797
859,Cadaujac,44.75523,-0.5302300000000001
860,Buzet-sur-Tarn,43.77977,1.63301
861,Breuil-Magné,45.98387,-0.9588500000000001
862,Bretteville-du-Grand-Caux,49.66667,0.4
863,Brécé,48.10904,-1.4830800000000002
864,Brasparts,48.30129,-3.95546
865,Branges,46.64441,5.18465
866,Bourg-Saint-Maurice,45.61463,6.76845
867,Bouloc,43.78163,1.40522
868,Bouafle,48.96463,1.9012
869,Bohain-en-Vermandois,49.9873,3.453
870,Blénod-lès-Toul,48.59882,5.83685
871,Blaringhem,50.6911,2.40321
872,Blainville-sur-Mer,49.06599,-1.5834000000000001
873,Beuzec-Cap-Sizun,48.07556,-4.51189
874,Beuvry,50.51674,2.68541
875,Besse-et-Saint-Anastaise,45.51667,2.93333
876,Bellegarde-en-Forez,45.64469,4.29721
877,Bégard,48.62766,-3.30178
878,Bégaar,43.82363,-0.84904
879,Beauvoir-de-Marc,45.52009,5.07906
880,Beaurainville,50.42432,1.89938
881,Beaulon,46.60156,3.67314
882,Bart,47.48861,6.7709
883,Avoine,47.205330000000004,0.18253000000000003
884,Avize,48.97352,4.01438
885,Authon-du-Perche,48.19615,0.8918900000000001
886,Audierne,48.0164,-4.53838
887,Atur,45.14086,0.7470100000000001
888,Assérac,47.42925,-2.39062
889,Aspet,43.01487,0.80088
890,Asnières-sur-Nouère,45.71075,0.047290000000000006
891,Arnage,47.92619,0.18726
892,Argeliers,43.3118,2.9101600000000003
893,Arès,44.76576,-1.13421
894,Annay,50.46303,2.88122
895,Angoulême,45.64997,0.15345
896,els Banys d'Arles,42.47289,2.66916
897,Aillant-sur-Tholon,47.87426,3.35049
898,Les Deux Alpes,45.0116,6.12548
899,Castelmaurou,43.67778,1.5322200000000001
900,Marseille Bompard,43.2812,5.36081
901,Les Accates,43.29989,5.49726
902,Borel,43.36486,5.36681
903,Wittelsheim,47.80947,7.24154
904,Willerwald,49.02481,7.03726
905,Wassigny,50.01334,3.59988
906,Volx,43.87787,5.84148
907,Voisins-le-Bretonneux,48.75793,2.05137
908,Vitry-sur-Seine,48.78716,2.40332
909,Viroflay,48.80078,2.16181
910,Vinon-sur-Verdon,43.72484,5.81168
911,Vinça,42.64456,2.5278400000000003
912,Villevêque,47.56095,-0.42383000000000004
913,Villers-sur-Mer,49.32264,0.00027
914,Villeneuve-la-Rivière,42.69376,2.8014
915,Villefranque,43.43742,-1.45289
916,Vieux-Condé,50.45944,3.56738
917,Vieille-Toulouse,43.52366,1.4423
918,Vibraye,48.05963,0.7353000000000001
919,Vervins,49.8351,3.90925
920,Vernioz,45.42672,4.88267
921,Verdun-sur-Garonne,43.85446,1.23425
922,Vasles,46.57569,-0.02519
923,Vanves,48.82345,2.29025
924,Valleroy,49.20944,5.93703
925,Vailhauquès,43.67204,3.71828
926,Ussac,45.19389,1.51337
927,Trieux,49.32462,5.93049
928,Tresses,44.8488,-0.46380000000000005
929,Trept,45.68742,5.31843
930,Treize-Septiers,46.985,-1.23029
931,Toulaud,44.89773,4.81639
932,Thouars,46.9815,-0.21175000000000002
933,Thiers-sur-Thève,49.15252,2.57051
934,Thérouanne,50.63695,2.25838
935,Théoule-sur-Mer,43.5078,6.9408
936,Théding,49.12847,6.8922
937,Tavel,44.01177,4.69989
938,Soultz-sous-Forêts,48.93693,7.8811
939,Sormiou,43.20959,5.41872
940,Serpaize,45.55824,4.9176400000000005
941,Segonzac,45.61807,-0.21986000000000003
942,Scey-sur-Saône-et-Saint-Albin,47.66398,5.97451
943,Satolas-et-Bonce,45.69368,5.13032
944,Sanvignes-les-Mines,46.66444,4.29188
945,Santa-Lucia-di-Moriani,42.38212,9.52242
946,Sancoins,46.83314,2.92238
947,Saint-Selve,44.67087,-0.48077000000000003
948,Saint-Rémy-en-Rollat,46.1833,3.39106
949,Saint-Paul-en-Pareds,46.82381,-0.9864400000000001
950,Saint-Ouen,50.03819,2.12088
951,Saint-Nicolas-de-Bourgueil,47.28493,0.12727000000000002
952,Saint-Maurice-de-Lignon,45.2243,4.1388
953,Saint-Maurice-de-Gourdans,45.82248,5.1945
954,Saint-Martin-de-Crau,43.63955,4.8127
955,Saint-Marcellin-en-Forez,45.49676,4.17233
956,Saint-Lumine-de-Coutais,47.05471,-1.7269
957,Saint-Léger-de-Montbrun,47.0,-0.13333
958,Saint-Julien-en-Born,44.06287,-1.22579
959,Saint-Julien-Chapteuil,45.03486,4.0611
960,Saint-Jean-de-Monts,46.79313,-2.06076
961,Saint-Hilaire-de-Clisson,47.06197,-1.30946
962,Saint-Henri,43.36151,5.33069
963,Saint-Germain-Laprade,45.03862,3.97004
964,Saint-Genis-Pouilly,46.24356,6.02119
965,Saint-Genis-de-Saintonge,45.48219,-0.56832
966,Saint-Fort,47.79928,-0.7209500000000001
967,Saint-Florentin,48.00057,3.7248900000000003
968,Saintes,45.74742,-0.6348900000000001
969,Saint-Épain,47.14482,0.53668
970,Sainte-Colombe-en-Bruilhois,44.17806,0.51527
971,Saint-Denis-la-Chevasse,46.822540000000004,-1.35877
972,Saint-Crépin-Ibouvillers,49.26283,2.07793
973,Saint-Christophe-sur-le-Nais,47.6172,0.47801000000000005
974,Saint-Cannat,43.62132,5.2981
975,Saint-Béron,45.50308,5.7279
976,Saint-Benin-d'Azy,46.99914,3.39267
977,Saint-Beauzire,45.84964,3.1794700000000002
978,Saint-Aulaye,45.20292,0.13509000000000002
979,Saint-Aubin-des-Châteaux,47.72024,-1.48654
980,Saint-Amand,49.04338,-0.96491
981,Saffré,47.50145,-1.57882
982,Saclay,48.7326,2.16923
983,Royat,45.76497,3.05013
984,Romagnat,45.72955,3.10061
985,Rochefort,45.94304,-0.96774
986,Rivesaltes,42.76929,2.87378
987,Rhinau,48.32017,7.7052700000000005
988,Ressons-sur-Matz,49.53858,2.74416
989,Reignac,45.23415,-0.50751
990,Reichstett,48.64856,7.75455
991,Ramonchamp,47.89429,6.74171
992,Quincié-en-Beaujolais,46.11898,4.61635
993,Quelaines-Saint-Gault,47.93333,-0.8
994,Puichéric,43.22405,2.62404
995,Pouzac,43.08606,0.13444
996,Pouru-Saint-Remy,49.68333,5.08333
997,Pouilly-sur-Loire,47.28377,2.95442
998,Port-Brillet,48.11283,-0.97179
999,Pontoise,49.05,2.1
1000,Plougasnou,48.69597,-3.79179
1001,Plouédern,48.48442,-4.24551
1002,Pipriac,47.80837,-1.94782
1003,Picquigny,49.94413,2.14376
1004,Oyonnax,46.25917,5.6572700000000005
1005,Oye-Plage,50.97713,2.04276
1006,Othis,49.07387,2.67502
1007,Blaye,45.12764,-0.66225
1008,Zuydcoote,51.06096,2.49338
1009,Vrigne-aux-Bois,49.73716,4.85567
1010,Vouneuil-sur-Vienne,46.71765,0.5402600000000001
1011,Vonnas,46.21727,4.99246
1012,Volstroff,49.31135,6.25976
1013,Viry-Noureuil,49.63214,3.24322
1014,Violay,45.85335,4.35951
1015,Villiers-sur-Marne,48.831,2.5484400000000003
1016,Ville-la-Grand,46.203,6.2501
1017,Villejust,48.68304,2.2361
1018,Villandry,47.34019,0.5105000000000001
1019,Vigneux-de-Bretagne,47.325450000000004,-1.73732
1020,Vieux-Berquin,50.69489,2.64444
1021,Vieille-Brioude,45.2647,3.40479
1022,Vic-sur-Cère,44.98011,2.62505
1023,Vezins,47.12116,-0.7121200000000001
1024,Verrières,48.23334,4.14893
1025,Vendays-Montalivet,45.35588,-1.0606200000000001
1026,Venasque,43.99595,5.14666
1027,Vélines,44.85855,0.10748
1028,Vaujours,48.93022,2.5711
1029,Varennes-sur-Seine,48.37304,2.92571
1030,Valençay,47.16207,1.56852
1031,Trets,43.44818,5.68328
1032,Touvre,45.66114,0.2591
1033,Tournan-en-Brie,48.741460000000004,2.7720000000000002
1034,Touques,49.34443,0.10218
1035,Tôtes,49.68091,1.04649
1036,Thuré,46.8317,0.45938
1037,Thilay,49.87345,4.80772
1038,Taverny,49.02542,2.21691
1039,Spay,47.92382,0.15080000000000002
1040,Soucieu-en-Jarrest,45.67771,4.70379
1041,Sorges,45.30743,0.8735200000000001
1042,Solgne,48.96543,6.29429
1043,Simandre,46.62364,4.98777
1044,Serquigny,49.10943,0.71016
1045,Sermoise-sur-Loire,46.95,3.18333
1046,Sermaises,48.2965,2.20546
1047,Selles-Saint-Denis,47.38695,1.9229500000000002
1048,Sarras,45.18679,4.80004
1049,Saivres,46.43263,-0.23682000000000003
1050,Saint-Saturnin,45.65956,3.09232
1051,Saint-Perreux,47.66875,-2.10783
1052,Saint-Pée-sur-Nivelle,43.35645,-1.55058
1053,Saint-Paul,49.42962,2.00755
1054,Saint-Pathus,49.07136,2.79886
1055,Saint-Nicolas-de-Port,48.62857,6.29668
1056,Saint-Mesmin,46.79375,-0.7338300000000001
1057,Saint-Max,48.70426,6.20686
1058,Saint-Maurice-la-Clouère,46.3795,0.4118
1059,Saint-Martin-Osmonville,49.63873,1.29952
1060,Saint-Malo,48.64738,-2.00877
1061,Saint-Lunaire,48.63433,-2.10939
1062,Saint-Lô,49.11624,-1.0903100000000001
1063,Saint-Laurent-en-Royans,45.02653,5.32669
1064,Saint-Julien-Molin-Molette,45.32148,4.61692
1065,Saint-Julien-lès-Metz,49.13288,6.2024
1066,Saint-Julien,43.691,5.90719
1067,Saint-Joseph-de-Rivière,45.37572,5.69643
1068,Saint-Jean-sur-Couesnon,48.28988,-1.36911
1069,Saint-Jean,47.24553,-0.38413
1070,Saint-Germain-sur-Moine,47.11746,-1.12223
1071,Saint-Germain-lès-Arpajon,48.59733,2.26481
1072,Saint-Germain-du-Puch,44.8558,-0.32331000000000004
1073,Saint-Georges-sur-Allier,45.71015,3.24261
1074,Saint-Georges-lès-Baillargeaux,46.67095,0.39842000000000005
1075,Saint-Georges-de-Reneins,46.06185,4.72169
1076,Saint-Georges-de-Pointindoux,46.64458,-1.62271
1077,Saint-Georges-de-Montaigu,46.94655,-1.29262
1078,Saint-Genis-Laval,45.69542,4.79316
1079,Saint-Génis-des-Fontaines,42.54325,2.9206000000000003
1080,Saint-Fulgent,46.85323,-1.17774
1081,Saint-Étienne-en-Coglès,48.40172,-1.32812
1082,Sainte-Marie-de-Ré,46.15023,-1.31084
1083,Sainte-Anne-sur-Brivet,47.46071,-2.00415
1084,Saint-Drézéry,43.73203,3.97809
1085,Saint-Chamas,43.55048,5.03501
1086,Saint-André-le-Gaz,45.54546,5.52886
1087,Saint-Agathon,48.55939,-3.10511
1088,Saclas,48.35845,2.12349
1089,Rozoy-sur-Serre,49.70956,4.12902
1090,Rougemont-le-Château,47.73532,6.9669
1091,Rognonas,43.89993,4.80369
1092,Rochefort-sur-Loire,47.35691,-0.6556900000000001
1093,Pruillé-le-Chétif,47.99383,0.10677
1094,Prémesques,50.65572,2.95162
1095,Poulainville,49.94745,2.31373
1096,Pont-Sainte-Maxence,49.30168,2.60467
1097,Pont-l'Abbé-d'Arnoult,45.82845,-0.8749300000000001
1098,Pontcharra-sur-Turdine,45.87413,4.48989
1099,Plourivo,48.74561,-3.07112
1100,Plouigneau,48.56726,-3.70142
1101,Plouénan,48.62844,-3.9877000000000002
1102,Plouagat,48.53638,-2.99908
1103,Plonéour-Lanvern,47.90324,-4.28346
1104,Ploëzal,48.7166,-3.20337
1105,Planguenoual,48.533,-2.57642
1106,Plaimpied-Givaudins,46.998,2.45428
1107,Pierrelatte,44.37549,4.70314
1108,Peyrat-de-Bellac,46.14183,1.03686
1109,Petite-Forêt,50.36667,3.48333
1110,Perrigny,46.66744,5.58456
1111,Péronne,49.93218,2.9363
1112,Penvénan,48.81182,-3.2955
1113,Paulhan,43.54046,3.45954
1114,Parçay-Meslay,47.44195,0.7484700000000001
1115,Panazol,45.83871,1.30995
1116,Pamproux,46.39639,-0.054340000000000006
1117,Ouzouer-sur-Loire,47.76638,2.4803800000000003
1118,Orange,44.13806,4.81025
1119,Noyen-sur-Sarthe,47.87245,-0.09997
1120,Noyelles-Godault,50.41753,2.99306
1121,Névez,47.81967,-3.7923
1122,Nevers,46.98956,3.159
1123,Neuville-aux-Bois,48.06813,2.05372
1124,Neuilly-sous-Clermont,49.34437,2.4103
1125,Neuf-Berquin,50.66065,2.67213
1126,Nègrepelisse,44.07516,1.52129
1127,Mutzig,48.53974,7.45594
1128,Mouchard,46.97259,5.79626
1129,Mornant,45.61885,4.67231
1130,Mont-Saint-Aignan,49.46307,1.09364
1131,Monts,47.27723,0.62473
1132,Montpont-en-Bresse,46.5563,5.1645900000000005
1133,Montournais,46.7427,-0.76563
1134,Montluçon,46.34015,2.6025400000000003
1135,Mont-de-Lans,45.03626,6.13141
1136,Montcaret,44.85862,0.06384000000000001
1137,Montaigu,46.97462,-1.31067
1138,Moissac,44.1045,1.08474
1139,Moisenay,48.56266,2.73527
1140,Mirande,43.51443,0.40389
1141,Mézériat,46.23701,5.04615
1142,Meysse,44.61028,4.72306
1143,Messei,48.71157,-0.53739
1144,Meslan,47.99452,-3.43234
1145,Méru,49.23333,2.13333
1146,Mende,44.52161,3.49978
1147,Meillac,48.41179,-1.81272
1148,Méaudre,45.1302,5.52853
1149,Mazères-Lezons,43.2773,-0.35246000000000005
1150,Martres-Tolosane,43.19917,1.01104
1151,Martigné-sur-Mayenne,48.2,-0.6666700000000001
1152,Marcoing,50.1211,3.17321
1153,Marcamps,45.04045,-0.49275
1154,Malataverne,44.48525,4.75326
1155,Lunéville,48.59273,6.49383
1156,Lumigny-Nesles-Ormeaux,48.73333,2.95
1157,Luçay-le-Mâle,47.12996,1.44173
1158,Louhans,46.62637,5.22468
1159,Loriol-du-Comtat,44.07653,5.00065
1160,Linars,45.65784,0.08673
1161,Levier,46.95302,6.12059
1162,Les Pennes-Mirabeau,43.41012,5.30838
1163,Les Fourgs,46.83455,6.39953
1164,Les Essarts-le-Roi,48.71673,1.90089
1165,Les Échelles,45.44058,5.74866
1166,Les Authieux-sur-le-Port-Saint-Ouen,49.341,1.13465
1167,Léry,49.28585,1.20768
1168,Lérouville,48.79261,5.54063
1169,Le Pont-de-Claix,45.12321,5.69782
1170,Lentilly,45.81873,4.6630400000000005
1171,Le Grand-Lucé,47.86523,0.46880000000000005
1172,Le Fauga,43.39666,1.29413
1173,Le Champ-près-Froges,45.28045,5.93977
1174,Le Bugue,44.91847,0.9271400000000001
1175,Le Barcarès,42.78773,3.03656
1176,La Valette-du-Var,43.13763,5.98317
1177,Lauwin-Planque,50.39024,3.0451
1178,La Tour-du-Crieu,43.10385,1.65402
1179,La Sauve,44.76953,-0.31218
1180,Larche,45.12048,1.41566
1181,Lantosque,43.97446,7.31174
1182,Langoiran,44.70745,-0.40145000000000003
1183,Landaul,47.74833,-3.07696
1184,Lailly-en-Val,47.76962,1.6865700000000001
1185,La Haye-du-Puits,49.28973,-1.54324
1186,La Grande-Paroisse,48.38682,2.90157
1187,Ladignac-le-Long,45.58269,1.1136
1188,La Croix-en-Touraine,47.34031,0.9902400000000001
1189,La Courneuve,48.92805,2.39627
1190,Lacaune,43.70891,2.69184
1191,Kembs,47.68948,7.50323
1192,Issoudun,46.94848,1.99362
1193,Ingré,47.91995,1.8277800000000002
1194,Huismes,47.23319,0.25116
1195,Holnon,49.86086,3.21509
1196,Hillion,48.51405,-2.66825
1197,Heudreville-sur-Eure,49.14089,1.1881300000000001
1198,Guipel,48.29824,-1.72141
1199,Guer,47.90404,-2.12031
1200,Grésy-sur-Aix,45.72311,5.92522
1201,Gœrsdorf,48.95,7.76667
1202,Givors,45.59063,4.76878
1203,Gif-sur-Yvette,48.68333,2.13333
1204,Fréjairolles,43.88094,2.23151
1205,Fors,46.23622,-0.40967000000000003
1206,Fontenay-le-Comte,46.46671,-0.8062400000000001
1207,Folkling,49.14756,6.89482
1208,Flourens,43.59273,1.5625900000000001
1209,Flavin,44.2889,2.60513
1210,Fère-Champenoise,48.75431,3.99069
1211,Excideuil,45.33699,1.04938
1212,Évreux,49.02414,1.15082
1213,Esvres,47.28537,0.78588
1214,Essert,47.63342,6.81702
1215,Essars,50.54868,2.6662
1216,Éleu-dit-Leauwette,50.42147,2.81079
1217,Eguisheim,48.0428,7.30617
1218,Écouflant,47.5308,-0.52829
1219,Drulingen,48.86804,7.18956
1220,Dinan,48.45553,-2.05049
1221,Dijon,47.31667,5.01667
1222,Devecey,47.32169,6.019
1223,Déols,46.82934,1.70428
1224,Decazeville,44.56045,2.25091
1225,Cuers,43.23754,6.07178
1226,Crépy,49.6,3.51667
1227,Couterne,48.51318,-0.41538
1228,Coutances,49.04541,-1.4451800000000001
1229,Courthézon,44.0876,4.88407
1230,Cournonterral,43.55889,3.7199999999999998
1231,Courdimanche,49.03513,2.00096
1232,Coullons,47.62105,2.4925800000000002
1233,Coulaines,48.02409,0.20411
1234,Couchey,47.25991,4.98257
1235,Cormeilles,49.24803,0.37654000000000004
1236,Coquelles,50.93461,1.7988
1237,Contres,47.41754,1.42849
1238,Compertrix,48.94179,4.34631
1239,Colombiers,46.77229,0.42508
1240,Collobrières,43.23718,6.30901
1241,Choisy-au-Bac,49.43777,2.87739
1242,Chavenay,48.85437,1.9916300000000002
1243,Chaulgnes,47.12889,3.10348
1244,Chauconin-Neufmontiers,48.96667,2.85
1245,Châtillon-sur-Chalaronne,46.11834,4.95656
1246,Châtillon-en-Vendelais,48.22476,-1.17889
1247,Châteauneuf-le-Rouge,43.48936,5.56921
1248,Châteauneuf-de-Gadagne,43.92683,4.94453
1249,Châteaubernard,45.67266,-0.31476000000000004
1250,Champier,45.4554,5.29237
1251,Champagné,48.02185,0.33096000000000003
1252,Chalonnes-sur-Loire,47.35075,-0.7641100000000001
